period,er,Date,Symbol
14,0.007789736065396278,2025-09-19,ACVA
1,0.0008795674452504562,2025-09-19,ADBE
2,0.0026194862350836278,2025-09-19,ADBE
3,-0.000792454837333091,2025-09-19,ADBE
4,-0.001862865297753199,2025-09-19,ADBE
5,-0.000803203176663905,2025-09-19,ADBE
6,-0.002269409085595281,2025-09-19,ADBE
7,0.0008965571073495701,2025-09-19,ADBE
8,0.002765859516353126,2025-09-19,ADBE
9,0.003415698439285618,2025-09-19,ADBE
10,8.403821803342736e-05,2025-09-19,ADBE
11,0.0072861331822696674,2025-09-19,ADBE
12,-0.003063618230526686,2025-09-19,ADBE
13,0.0028340646742683905,2025-09-19,ADBE
14,0.008035690195489284,2025-09-19,ADBE
1,0.00016859205523377381,2025-09-19,ADI
2,0.0022749446032649216,2025-09-19,ADI
3,-0.004074939352023494,2025-09-19,ADI
4,-0.0024768810385712293,2025-09-19,ADI
5,0.0007327272034697866,2025-09-19,ADI
6,-0.001359896709418507,2025-09-19,ADI
7,-0.0017883381445913675,2025-09-19,ADI
8,0.001384764887570706,2025-09-19,ADI
9,0.0005174293120611967,2025-09-19,ADI
10,0.0012094911838621072,2025-09-19,ADI
11,0.006111131390923496,2025-09-19,ADI
12,-0.00033344808814153495,2025-09-19,ADI
13,0.003226042238101461,2025-09-19,ADI
14,0.005388171748101278,2025-09-19,ADI
1,0.0007395081752667187,2025-09-19,ADM
2,-0.0011300520687889698,2025-09-19,ADM
3,-0.0016306578020237902,2025-09-19,ADM
4,-0.0014916749534518122,2025-09-19,ADM
5,-0.006211815554689767,2025-09-19,ADM
6,-0.005333136329787281,2025-09-19,ADM
7,-0.0069733360583360045,2025-09-19,ADM
8,0.00416957389556236,2025-09-19,ADM
9,0.002464611445016457,2025-09-19,ADM
10,-0.0020974692349546736,2025-09-19,ADM
11,0.0031784579454122107,2025-09-19,ADM
12,-0.0023307367468273516,2025-09-19,ADM
13,-0.0032868269292554045,2025-09-19,ADM
14,-0.0027758753640845534,2025-09-19,ADM
1,-0.0021547671933889083,2025-09-19,ADNT
2,-0.004465059731700266,2025-09-19,ADNT
3,0.0025936869617377315,2025-09-19,ADNT
4,0.004107958450756918,2025-09-19,ADNT
5,0.003922170080634044,2025-09-19,ADNT
6,0.010096495689778162,2025-09-19,ADNT
7,0.00755812412110914,2025-09-19,ADNT
8,0.00010755055222593617,2025-09-19,ADNT
9,0.00902616352883388,2025-09-19,ADNT
10,0.007241857423477106,2025-09-19,ADNT
11,0.008627408313420265,2025-09-19,ADNT
12,0.005349264230057535,2025-09-19,ADNT
13,0.02036640623119628,2025-09-19,ADNT
14,0.007859134559843611,2025-09-19,ADNT
1,0.0009207932036441218,2025-09-19,ADP
2,0.003242351563521645,2025-09-19,ADP
3,-0.0013768285522441732,2025-09-19,ADP
4,-0.001773374931933549,2025-09-19,ADP
5,0.0007402114862111403,2025-09-19,ADP
6,-0.0026856113286658793,2025-09-19,ADP
7,0.001085457606377116,2025-09-19,ADP
8,0.001785876208107308,2025-09-19,ADP
9,0.0017762896686339459,2025-09-19,ADP
10,-7.07664320374396e-05,2025-09-19,ADP
11,0.005289044523679228,2025-09-19,ADP
12,-0.002964236404282002,2025-09-19,ADP
13,0.003187184737526328,2025-09-19,ADP
14,0.00526313609599188,2025-09-19,ADP
1,0.0010186568845986217,2025-09-19,ADSK
2,0.0002242175669792182,2025-09-19,ADSK
3,-0.000157795868934799,2025-09-19,ADSK
4,0.0009383782435078532,2025-09-19,ADSK
5,-0.004552534318899122,2025-09-19,ADSK
6,-0.0023978837538670607,2025-09-19,ADSK
7,-0.000765011362131483,2025-09-19,ADSK
8,0.0034836148845805996,2025-09-19,ADSK
9,0.00510439841719943,2025-09-19,ADSK
10,0.0033726631978638743,2025-09-19,ADSK
11,0.006155495262973453,2025-09-19,ADSK
12,-0.0015141283322868703,2025-09-19,ADSK
13,0.000879973250097992,2025-09-19,ADSK
14,0.006506861061826479,2025-09-19,ADSK
1,0.0007053040734197804,2025-09-19,ADT
2,0.0004260954475049216,2025-09-19,ADT
3,-0.002613573217805225,2025-09-19,ADT
4,-0.0009412730038173315,2025-09-19,ADT
5,-0.004473943379122613,2025-09-19,ADT
6,-0.0032949599396786856,2025-09-19,ADT
7,-0.007044625484481713,2025-09-19,ADT
8,0.001316021704653998,2025-09-19,ADT
9,0.004477804604663351,2025-09-19,ADT
10,0.000584470066016143,2025-09-19,ADT
11,0.004096928764885545,2025-09-19,ADT
12,-0.0025476286929701844,2025-09-19,ADT
13,-0.00360862077818259,2025-09-19,ADT
14,-0.005241064373227645,2025-09-19,ADT
1,-4.2855204867545985e-05,2025-09-19,AEE
2,-9.326114487775209e-05,2025-09-19,AEE
3,-0.0009574661443815739,2025-09-19,AEE
4,0.0008597268365445373,2025-09-19,AEE
5,-0.004747602505909281,2025-09-19,AEE
6,-0.0003628274639492619,2025-09-19,AEE
7,-0.003676584623511128,2025-09-19,AEE
8,0.003175344651477384,2025-09-19,AEE
9,0.004264780573472477,2025-09-19,AEE
10,-0.002521514024968915,2025-09-19,AEE
11,-1.8630018326320553e-05,2025-09-19,AEE
12,0.0014535563168701813,2025-09-19,AEE
13,-0.002915516681364216,2025-09-19,AEE
14,-0.0012682116872004727,2025-09-19,AEE
1,0.0020348281295451283,2025-09-19,AEG
2,-0.0008078047544382797,2025-09-19,AEG
3,-0.0012129411795836881,2025-09-19,AEG
4,-0.0003891383704600623,2025-09-19,AEG
5,-0.0033000298384647563,2025-09-19,AEG
6,0.0016074470032753903,2025-09-19,AEG
7,-0.0004012265941065093,2025-09-19,AEG
8,0.0046339537068944515,2025-09-19,AEG
9,0.0035932271562185065,2025-09-19,AEG
10,0.0016018282568328692,2025-09-19,AEG
11,0.00282657378526274,2025-09-19,AEG
12,0.0004938370753812303,2025-09-19,AEG
13,-0.002892714757133933,2025-09-19,AEG
14,0.005036799651871636,2025-09-19,AEG
1,-0.0001444652463540444,2025-09-19,AEM
2,0.00027443418236012645,2025-09-19,AEM
3,0.0022642904882125984,2025-09-19,AEM
4,-0.000688813723400884,2025-09-19,AEM
5,-0.005483914803750098,2025-09-19,AEM
6,-0.00013570497436620588,2025-09-19,AEM
7,-0.0005888329559417193,2025-09-19,AEM
8,0.004037382932705794,2025-09-19,AEM
9,0.006293135907348428,2025-09-19,AEM
10,-0.002724275931689951,2025-09-19,AEM
11,0.0024218276407784426,2025-09-19,AEM
12,-0.002955470385001487,2025-09-19,AEM
13,0.002815893456438041,2025-09-19,AEM
14,0.012933567911856403,2025-09-19,AEM
1,-0.00011517354793395758,2025-09-19,AEO
2,-0.003700172929475112,2025-09-19,AEO
3,0.006066225188307038,2025-09-19,AEO
4,-0.001154255885760127,2025-09-19,AEO
5,0.003855220299382474,2025-09-19,AEO
6,0.008926984924998304,2025-09-19,AEO
7,0.001448873934645886,2025-09-19,AEO
8,0.004329924051537062,2025-09-19,AEO
9,0.0008323225967580604,2025-09-19,AEO
10,0.004519114591815655,2025-09-19,AEO
11,0.003875681721887696,2025-09-19,AEO
12,0.007134673022802263,2025-09-19,AEO
13,0.006870646212306349,2025-09-19,AEO
14,0.003883606233104192,2025-09-19,AEO
1,0.00014802865635668154,2025-09-19,AEP
2,0.00038333552421735063,2025-09-19,AEP
3,-0.0011983696851394238,2025-09-19,AEP
4,0.0023439408363149995,2025-09-19,AEP
5,-0.004224410075162115,2025-09-19,AEP
6,0.0010555108551555707,2025-09-19,AEP
7,-0.004302833311404406,2025-09-19,AEP
8,0.0017778499494548693,2025-09-19,AEP
9,0.0022186039836883764,2025-09-19,AEP
10,-0.002390446007799026,2025-09-19,AEP
11,0.0001742115556423674,2025-09-19,AEP
12,-0.0031141105351926318,2025-09-19,AEP
13,-0.0024922374903297477,2025-09-19,AEP
14,-0.0017598393318513812,2025-09-19,AEP
1,0.001054731548450021,2025-09-19,AER
2,0.0010132172454452256,2025-09-19,AER
3,-0.0010043453321683152,2025-09-19,AER
4,-0.00031516497230113836,2025-09-19,AER
5,-0.006690738558880724,2025-09-19,AER
6,-0.002162301025940208,2025-09-19,AER
7,0.0002386507251119075,2025-09-19,AER
8,0.00595105837646423,2025-09-19,AER
9,0.0026852333269724326,2025-09-19,AER
10,-0.0034509937956393316,2025-09-19,AER
11,0.006152164812549776,2025-09-19,AER
12,-0.0028550085742711966,2025-09-19,AER
13,-0.0016417971987529249,2025-09-19,AER
14,0.0021079046926338473,2025-09-19,AER
1,0.0006900651013229756,2025-09-19,AES
2,-9.318951367155144e-05,2025-09-19,AES
3,-0.0018797919204060329,2025-09-19,AES
4,-0.0003616669910411938,2025-09-19,AES
5,-0.002487585252657355,2025-09-19,AES
6,-0.003912852519261961,2025-09-19,AES
7,-0.0039864801538792155,2025-09-19,AES
8,0.0014230098551592963,2025-09-19,AES
9,0.005176303763594519,2025-09-19,AES
10,-0.0010717425743962876,2025-09-19,AES
11,0.0037356413920114824,2025-09-19,AES
12,-0.0039926830836838345,2025-09-19,AES
13,-0.0024872393094161867,2025-09-19,AES
14,-0.0010114016386615135,2025-09-19,AES
1,-0.0018130945611515674,2025-09-19,AESI
2,-0.0049854616243567695,2025-09-19,AESI
3,0.005021448336632753,2025-09-19,AESI
4,0.0043778109464083685,2025-09-19,AESI
5,0.006297989428783247,2025-09-19,AESI
6,0.007276332060618414,2025-09-19,AESI
7,0.007984108980661384,2025-09-19,AESI
8,0.0008290665734343389,2025-09-19,AESI
9,0.004665975253023529,2025-09-19,AESI
10,0.006028499369976712,2025-09-19,AESI
11,0.008819999248973486,2025-09-19,AESI
12,0.010033035971392176,2025-09-19,AESI
13,0.006775450155985752,2025-09-19,AESI
14,0.007962337273028268,2025-09-19,AESI
1,0.0001939712911462968,2025-09-19,AFL
2,0.0005402199572329719,2025-09-19,AFL
3,-0.0004917826309526136,2025-09-19,AFL
4,-0.00027752593878450373,2025-09-19,AFL
5,-0.00573102799765802,2025-09-19,AFL
6,-0.0016779127841636513,2025-09-19,AFL
7,-0.0021860080722601936,2025-09-19,AFL
8,0.005146495133933316,2025-09-19,AFL
9,0.0007542816910293644,2025-09-19,AFL
10,-0.0019517469120183901,2025-09-19,AFL
11,0.004222258580630783,2025-09-19,AFL
12,-0.0009994909145128242,2025-09-19,AFL
13,-0.002365024021758615,2025-09-19,AFL
14,0.0003620981494344737,2025-09-19,AFL
1,0.0005150483535314186,2025-09-19,AFRM
2,-0.0004495485317032842,2025-09-19,AFRM
3,0.00013256194045746197,2025-09-19,AFRM
4,-0.0003189227735320486,2025-09-19,AFRM
5,-0.003435771315465668,2025-09-19,AFRM
6,-0.002141112243412603,2025-09-19,AFRM
7,0.0001702801505448572,2025-09-19,AFRM
8,0.0026893397870142643,2025-09-19,AFRM
9,0.0046736745586698795,2025-09-19,AFRM
10,-0.0034445556723230585,2025-09-19,AFRM
11,0.006372788326990373,2025-09-19,AFRM
12,-0.0033418702667089013,2025-09-19,AFRM
13,0.0002710544530481812,2025-09-19,AFRM
14,-1.2910234059287954e-05,2025-09-19,AFRM
1,-0.0003878766016389795,2025-09-19,AG
2,-0.004892188568491639,2025-09-19,AG
3,0.010474352618029497,2025-09-19,AG
4,0.00849343469623032,2025-09-19,AG
5,0.007294164114875085,2025-09-19,AG
6,0.010568907681208191,2025-09-19,AG
7,0.01321324655764771,2025-09-19,AG
8,0.0018339133561395438,2025-09-19,AG
9,0.006138298026716766,2025-09-19,AG
10,0.011503538622469629,2025-09-19,AG
11,0.016117640215580407,2025-09-19,AG
12,0.004706188462330394,2025-09-19,AG
13,-0.00021754075457632954,2025-09-19,AG
14,0.005654861468341146,2025-09-19,AG
1,-0.001313242114229723,2025-09-19,AGCO
2,-0.005436015859761899,2025-09-19,AGCO
3,0.001875024281293261,2025-09-19,AGCO
4,0.0041379887158831665,2025-09-19,AGCO
5,0.007772008211800678,2025-09-19,AGCO
6,0.011218770261550912,2025-09-19,AGCO
7,0.008671185628245317,2025-09-19,AGCO
8,0.0022683846746212335,2025-09-19,AGCO
9,0.002621748963687382,2025-09-19,AGCO
10,0.003338094802242301,2025-09-19,AGCO
11,0.005413525785010317,2025-09-19,AGCO
12,0.010725938968303702,2025-09-19,AGCO
13,0.003235101206138115,2025-09-19,AGCO
14,0.005660326968858307,2025-09-19,AGCO
1,-0.00016424503345841696,2025-09-19,AGI
2,-0.0046779823499726175,2025-09-19,AGI
3,0.011079782319563313,2025-09-19,AGI
4,0.006326057967081484,2025-09-19,AGI
5,0.006245921512934649,2025-09-19,AGI
6,0.010764109045639042,2025-09-19,AGI
7,0.013531149291098978,2025-09-19,AGI
8,0.00510575447635856,2025-09-19,AGI
9,0.007107758422844318,2025-09-19,AGI
10,0.006261405970447899,2025-09-19,AGI
11,0.01902057948294778,2025-09-19,AGI
12,0.008183290681675167,2025-09-19,AGI
13,-0.000776148794255956,2025-09-19,AGI
14,0.00771606840886831,2025-09-19,AGI
1,-0.000387492038311305,2025-09-19,AGIO
2,-0.004012983229723147,2025-09-19,AGIO
3,0.005400182005262034,2025-09-19,AGIO
4,0.006200041530026836,2025-09-19,AGIO
5,0.008734649856049997,2025-09-19,AGIO
6,0.00954421600320697,2025-09-19,AGIO
7,0.00822085872545317,2025-09-19,AGIO
8,0.0064315383203014,2025-09-19,AGIO
9,0.006370367537279286,2025-09-19,AGIO
10,0.004869570212069186,2025-09-19,AGIO
11,-0.0026258929915543537,2025-09-19,AGIO
12,0.004397779437327599,2025-09-19,AGIO
13,0.009456780028517858,2025-09-19,AGIO
14,0.004279658200924608,2025-09-19,AGIO
1,-3.988757898762515e-05,2025-09-19,AGL
2,-0.002865013444781672,2025-09-19,AGL
3,0.0055584762973651895,2025-09-19,AGL
4,0.0029483804383840955,2025-09-19,AGL
5,0.003882389358327595,2025-09-19,AGL
6,0.005742296236968048,2025-09-19,AGL
7,-0.000455384467771053,2025-09-19,AGL
8,0.004394823193963572,2025-09-19,AGL
9,0.010711518036073491,2025-09-19,AGL
10,0.0029626390116571934,2025-09-19,AGL
11,0.0044854358288087875,2025-09-19,AGL
12,0.01575203415793826,2025-09-19,AGL
13,0.010698509643444971,2025-09-19,AGL
14,0.015334595615268195,2025-09-19,AGL
1,0.001022301199394846,2025-09-19,AGNC
2,0.0011006505178208243,2025-09-19,AGNC
3,-0.0019628269453515895,2025-09-19,AGNC
4,-0.0019557080816757317,2025-09-19,AGNC
5,-0.004193447111327832,2025-09-19,AGNC
6,-0.0028328091750304727,2025-09-19,AGNC
7,-0.0006040020772400923,2025-09-19,AGNC
8,0.004070342364141898,2025-09-19,AGNC
9,0.001630821904785576,2025-09-19,AGNC
10,-0.0032208364742759847,2025-09-19,AGNC
11,0.003167876293441461,2025-09-19,AGNC
12,-0.0026214749131431014,2025-09-19,AGNC
13,0.0012480898560564516,2025-09-19,AGNC
14,0.0005301809305282248,2025-09-19,AGNC
1,-0.0004234493052764121,2025-09-19,AHCO
2,-0.004537446922613761,2025-09-19,AHCO
3,0.006352674527011068,2025-09-19,AHCO
4,0.008527196129990882,2025-09-19,AHCO
5,0.005699299703001044,2025-09-19,AHCO
6,0.016216176044339108,2025-09-19,AHCO
7,0.005044940218176871,2025-09-19,AHCO
8,0.0017429189023674065,2025-09-19,AHCO
9,0.00529965693413429,2025-09-19,AHCO
10,0.0018531550115368813,2025-09-19,AHCO
11,0.004142996617036316,2025-09-19,AHCO
12,0.0015930522257566852,2025-09-19,AHCO
13,0.009920314535535171,2025-09-19,AHCO
14,0.0030412862974560353,2025-09-19,AHCO
1,-0.000764095105882612,2025-09-19,AHR
