Date,Symbol,Low_Risk_Score,Low_Risk_Score_Sharpe,Low_Risk_Score_HoldPeriod,Close_Price,Cap_Size,Sector,Industry,source
2024-08-13,LGF.B,0.0012235600372053582,0.22900036085778674,7.5,7.08,Small,Consumer Services,Movies/Entertainment,validate_oot
2024-08-13,BIRK,0.0012157595289557556,0.2833960273423028,7.5,60.31,Small,Consumer Non-Durables,Apparel/Footwear,validate_oot
2024-08-13,LSPD,0.001211525711327012,0.24359656234237984,7.5,12.98,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,DEI,0.001202072580557526,0.2677877460253052,7.5,15.02,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,VRN,0.001201473022139287,0.27756517335269143,7.5,7.14,Small,Energy Minerals,Integrated Oil,validate_oot
2024-08-13,CPRI,0.0011958151665124581,0.25374549517236755,7.5,29.91,Small,Retail Trade,Apparel/Footwear Retail,validate_oot
2024-08-13,BANC,0.0011923129328802128,0.22701767851640386,7.5,13.23,Small,Finance,Regional Banks,validate_oot
2024-08-13,ACMR,0.0011875857646556677,0.17305705387288545,7.5,19.38,Small,Producer Manufacturing,Industrial Machinery,validate_oot
2024-08-13,FLEX,0.0011850677065302624,0.1953139553212226,7.5,30.35,Small,Electronic Technology,Electronic Production Equipment,validate_oot
2024-08-13,ACI,0.0011547527512419304,0.2570872431735849,7.5,19.77,Small,Retail Trade,Food Retail,validate_oot
2024-08-13,BWA,0.0011426303066530714,0.19131577652707646,7.5,31.87,Small,Producer Manufacturing,Trucks/Construction/Farm Machinery,validate_oot
2024-08-13,INMD,0.0011412814476896417,0.17907429620485912,7.5,16.05,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,AI,0.0011178661372063024,0.17842999419062192,7.5,24.99,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,DOCS,0.0011147564314127388,0.19692695615383662,7.5,35.58,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,WRBY,0.0011117723434833548,0.13999966595122565,7.5,13.0,Small,Retail Trade,Specialty Stores,validate_oot
2024-08-13,OLPX,0.0011111813009438939,0.19882522342806544,7.5,1.86,Small,Consumer Non-Durables,Household/Personal Care,validate_oot
2024-08-13,SMG,0.0011026618051341204,0.21226190032147402,7.5,70.88,Small,Process Industries,Chemicals: Agricultural,validate_oot
2024-08-13,BYD,0.0010939190824405982,0.27180516974882163,7.5,56.31,Small,Consumer Services,Casinos/Gaming,validate_oot
2024-08-13,HLF,0.001080415743225828,0.16743007328012766,7.5,7.67,Small,Distribution Services,Medical Distributors,validate_oot
2024-08-13,RNG,0.0010790358892410741,0.21167733092601732,7.5,32.61,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,IART,0.0010721892543509117,0.1624201073515967,7.5,21.67,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,GPK,0.0010696293522769267,0.19476128225378822,7.5,27.99,Small,Process Industries,Containers/Packaging,validate_oot
2024-08-13,COLD,0.0010682354103405845,0.22782183507336,7.5,28.72,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,CC,0.0010623603271274057,0.22388625713264618,7.5,18.18,Small,Process Industries,Chemicals: Specialty,validate_oot
2024-08-13,LBTYA,0.0010508362317654895,0.2308052353919921,7.5,19.0,Small,Communications,Specialty Telecommunications,validate_oot
2024-08-13,IVZ,0.0010310703083945124,0.16416024699104168,7.5,16.25,Small,Finance,Investment Managers,validate_oot
2024-08-13,BOX,0.0009942902175487938,0.23608764198297383,7.5,27.8,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,WEN,0.0009921826720276899,0.22364796676006088,7.5,17.09,Small,Consumer Services,Restaurants,validate_oot
2024-08-13,CRGY,0.000985243970383246,0.18371594625238175,7.5,11.17,Small,Energy Minerals,Integrated Oil,validate_oot
2024-08-13,PARR,0.0009815776435304713,0.2086246848352413,7.5,23.15,Small,Energy Minerals,Oil Refining/Marketing,validate_oot
2024-08-13,LEA,0.0009797334060383817,0.22067930540266958,7.5,111.27,Small,Producer Manufacturing,Auto Parts: OEM,validate_oot
2024-08-13,UAA,0.0009729341395618339,0.1733526676039454,7.5,8.09,Small,Consumer Non-Durables,Apparel/Footwear,validate_oot
2024-08-13,JBL,0.0009516170335597516,0.16378404293219467,7.5,104.04,Small,Producer Manufacturing,Industrial Machinery,validate_oot
2024-08-13,TDOC,0.0009457145628875351,0.11816830061188749,7.5,6.97,Small,Health Services,Medical/Nursing Services,validate_oot
2024-08-13,FMC,0.0009436157648873966,0.17986100840300828,7.5,61.29,Small,Process Industries,Chemicals: Agricultural,validate_oot
2024-08-13,TGNA,0.0009425049564661506,0.22850226815366356,7.5,13.8,Small,Consumer Services,Broadcasting,validate_oot
2024-08-13,BTE,0.0009401701412235047,0.20252229576965633,7.5,3.49,Small,Energy Minerals,Integrated Oil,validate_oot
2024-08-13,AXL,0.0009319731146146775,0.16764164430502904,7.5,6.17,Small,Producer Manufacturing,Auto Parts: OEM,validate_oot
2024-08-13,MYGN,0.0009229943592384294,0.18986150833664608,7.5,28.18,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,ASO,0.0009182318696621479,0.15944248465348518,7.5,50.91,Small,Retail Trade,Specialty Stores,validate_oot
2024-08-13,FRSH,0.0009129885326700182,0.151436379540567,7.5,11.24,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,VSTS,0.0009125062302686017,0.16172564672184156,7.5,13.23,Small,Consumer Non-Durables,Apparel/Footwear,validate_oot
2024-08-13,NYCB,0.0009111404263821356,0.1031315627159008,7.5,10.28,Small,Finance,Savings Banks,validate_oot
2024-08-13,GNTX,0.0008965354486085093,0.19114799168003876,7.5,28.93,Small,Producer Manufacturing,Auto Parts: OEM,validate_oot
2024-08-13,DV,0.0008917653115039359,0.14085350177778183,7.5,18.31,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,GENI,0.0008612730016168366,0.17166122873482564,7.5,6.9,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,NSA,0.0008561121133766151,0.15496101109183183,7.5,42.79,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,GT,0.0008251600287877119,0.11089150552897054,7.5,8.28,Small,Consumer Durables,Automotive Aftermarket,validate_oot
2024-08-13,HST,0.000813581759884105,0.13334562548471196,7.5,16.09,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,TV,0.0007942833986084655,0.18503504966919734,7.5,2.03,Small,Communications,Major Telecommunications,validate_oot
2024-08-13,GNL,0.0007798349788901131,0.15550582945469651,7.5,8.02,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,HR,0.0007798177047040326,0.16816568483675964,7.5,17.69,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,AMBP,0.0007759436451802913,0.13318277587226776,7.5,3.29,Small,Process Industries,Containers/Packaging,validate_oot
2024-08-13,ODD,0.0007664132472312392,0.1451700187400343,7.5,39.19,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,HXL,0.0007643949807541161,0.1643937798290837,7.5,61.97,Small,Electronic Technology,Aerospace & Defense,validate_oot
2024-08-13,DO,0.0007597590931795712,0.14919496570425578,7.5,14.55,Small,Industrial Services,Contract Drilling,validate_oot
2024-08-13,TGI,0.0007504271843078614,0.1248595236121539,7.5,13.02,Small,Electronic Technology,Aerospace & Defense,validate_oot
2024-08-13,GFF,0.0007429060870160553,0.1038245686388786,7.5,61.62,Small,Producer Manufacturing,Building Products,validate_oot
2024-08-13,VIAV,0.0007413304080425168,0.15245541047712446,7.5,7.65,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,OI,0.0007413196338588611,0.14568648152495187,7.5,11.83,Small,Process Industries,Containers/Packaging,validate_oot
2024-08-13,TWLO,0.0007123078457548173,0.1420179859618415,7.5,61.45,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,DK,0.0007046646756863183,0.12936569650666205,7.5,21.39,Small,Energy Minerals,Oil Refining/Marketing,validate_oot
2024-08-13,UA,0.0006999902365341559,0.1312062803549402,7.5,7.82,Small,Consumer Non-Durables,Apparel/Footwear,validate_oot
2024-08-13,LBTYK,0.0006997662246565414,0.1383743931353474,7.5,19.53,Small,Communications,Specialty Telecommunications,validate_oot
2024-08-13,OPEN,0.0006840670213464939,0.07466602461123796,7.5,1.76,Small,Finance,Real Estate Development,validate_oot
2024-08-13,MGNI,0.0006832536630259296,0.1045625371568867,7.5,12.52,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,COTY,0.0006819461928035789,0.12013662272775229,7.5,9.15,Small,Consumer Non-Durables,Household/Personal Care,validate_oot
2024-08-13,ATEC,0.0006808436630422968,0.08408608969844865,7.5,6.03,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,OUT,0.0006782389043581532,0.11982426751042749,7.5,15.59,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,NVEI,0.0006717682594157218,0.15144757589360286,7.5,33.19,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,ARHS,0.000653552734950142,0.08527985761128676,7.5,11.71,Small,Consumer Durables,Home Furnishings,validate_oot
2024-08-13,ENLC,0.0006436671202320049,0.11898607181129786,7.5,11.96,Small,Industrial Services,Oil & Gas Pipelines,validate_oot
2024-08-13,ASPN,0.0006151230676715713,0.07966417186560268,7.5,23.47,Small,Process Industries,Industrial Specialties,validate_oot
2024-08-13,NVCR,0.0006089176702720278,0.09923182621820426,7.5,18.225,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,TRIP,0.0006088153030841191,0.12833262709450724,7.5,13.83,Small,Consumer Services,Other Consumer Services,validate_oot
2024-08-13,TENB,0.0006040808286301141,0.10767106276344683,7.5,41.38,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,BILL,0.0005920782890327693,0.09531548570875387,7.5,48.0,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,DNB,0.0005780212591287962,0.11239741449574972,7.5,11.98,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,EXAS,0.0005699274666655215,0.11622436278045255,7.5,58.82,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,DOCU,0.0005516613690332518,0.10271986211754104,7.5,53.59,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,LCID,0.0005491563677926108,0.08241028980890185,7.5,3.07,Small,Consumer Durables,Motor Vehicles,validate_oot
2024-08-13,AESI,0.0005367516402542044,0.09378421649323605,7.5,19.53,Small,Industrial Services,Oilfield Services/Equipment,validate_oot
2024-08-13,GTLB,0.0005058030135606359,0.09606542063374048,7.5,44.12,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,CF,0.0004989120717143527,0.09715316572395864,7.5,80.93,Small,Process Industries,Chemicals: Agricultural,validate_oot
2024-08-13,WGO,0.0004630628121234836,0.07924681985020454,7.5,57.54,Small,Consumer Durables,Recreational Products,validate_oot
2024-08-13,RUN,0.0004601923197593705,0.07982922500053635,7.5,19.27,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,RPD,0.0004558269817540298,0.09732382512876643,7.5,36.47,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,CLBT,0.0004466927279192221,0.08034200631703646,7.5,13.8,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,VSH,0.00044298490235620365,0.09658956920382233,7.5,20.09,Small,Electronic Technology,Electronic Production Equipment,validate_oot
2024-08-13,MPW,0.000442461122656598,0.062135480784648346,7.5,4.7,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,STEP,0.00044234967979082533,0.09495879618158393,7.5,50.62,Small,Finance,Investment Managers,validate_oot
2024-08-13,ENPH,0.00044158556570792076,0.07758302773142897,7.5,112.52,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,ATUS,0.00038312910698650327,0.05574143690782465,7.5,1.7,Small,Communications,Major Telecommunications,validate_oot
2024-08-13,CMA,0.00038178663176682533,0.09420042365642764,7.5,54.46,Small,Finance,Major Banks,validate_oot
2024-08-13,CNH,0.0003524919135927761,0.06273788604198755,7.5,9.62,Small,Producer Manufacturing,Trucks/Construction/Farm Machinery,validate_oot
2024-08-13,PAA,0.0003468820562931999,0.07562855859251066,7.5,17.05,Small,Industrial Services,Oil & Gas Pipelines,validate_oot
2024-08-13,CGNX,0.00034387785322071573,0.05091925490926802,7.5,39.16,Small,Electronic Technology,Electronic Equipment/Instruments,validate_oot
2024-08-13,KTOS,0.0003263746083414482,0.06875315451108105,7.5,19.84,Small,Electronic Technology,Aerospace & Defense,validate_oot
2024-08-13,HBI,0.00030755805541178257,0.04507286152555839,7.5,6.05,Small,Consumer Non-Durables,Apparel/Footwear,validate_oot
2024-08-13,FYBR,0.0002887386867137053,0.06338308414769343,7.5,27.68,Small,Communications,Major Telecommunications,validate_oot
2024-08-13,ATRC,0.0002759998673436212,0.05140894394592373,7.5,22.49,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,SPR,0.0002478434021819469,0.06825107414534803,7.5,34.2,Small,Electronic Technology,Aerospace & Defense,validate_oot
2024-08-13,WKME,0.00012394696182742835,0.029940733550991673,7.5,13.86,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,CFLT,0.00011905181720876516,0.02746679031576799,7.5,21.31,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,SMTC,8.665271896416678e-05,0.01740089386591722,7.5,33.34,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,CERT,7.65846398000393e-05,0.01532932625370445,7.5,12.45,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,GRAB,6.72873837173258e-05,0.010074529849886906,7.5,3.37,Small,Transportation,Other Transportation,validate_oot
2024-08-13,HAS,5.009565589693608e-05,0.014479472715558314,7.5,64.07,Small,Consumer Durables,Recreational Products,validate_oot
2024-08-13,LESL,3.3060600346138374e-05,0.005173889439865884,7.5,3.15,Small,Retail Trade,Specialty Stores,validate_oot
2024-08-13,AHR,2.480791199476339e-05,0.006405129942905348,7.5,17.67,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,VSAT,-7.214116693656665e-05,-0.01145928947254412,7.5,16.74,Small,Electronic Technology,Telecommunications Equipment,validate_oot
2024-08-13,NVST,-8.345166118874483e-05,-0.01651928512183109,7.5,16.99,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,MLCO,-9.580765104979991e-05,-0.01611013638986612,7.5,5.17,Small,Consumer Services,Casinos/Gaming,validate_oot
2024-08-13,NKE,-0.00011930217932310804,-0.029481364820031098,7.5,78.5,Large,Consumer Non-Durables,Apparel/Footwear,validate_oot
2024-08-13,ARRY,-0.00013784176004235954,-0.02306857155302261,7.5,7.01,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,OMI,-0.00015354224678895974,-0.032429737230590124,7.5,15.98,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,MODG,-0.00016884715779070167,-0.027254694892146682,7.5,11.73,Small,Consumer Durables,Recreational Products,validate_oot
2024-08-13,ZUO,-0.00022913728347004878,-0.04730629636387597,7.5,8.64,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,TNDM,-0.0002312340584724138,-0.0346603112742828,7.5,41.6,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,LGF.A,-0.00023757395697778698,-0.038503581261684725,7.5,7.97,Small,Consumer Services,Movies/Entertainment,validate_oot
2024-08-13,VCYT,-0.0002476577810521046,-0.05838816698924713,7.5,32.55,Small,Health Technology,Medical Specialties,validate_oot
2024-08-13,GH,-0.00025369996041694093,-0.03657340268452107,7.5,29.74,Small,Health Services,Medical/Nursing Services,validate_oot
2024-08-13,DAY,-0.0002598591423968735,-0.07008307742736351,7.5,52.95,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,CELH,-0.0002666898759771965,-0.039687641659481736,7.5,39.48,Small,Consumer Non-Durables,Beverages: Non-Alcoholic,validate_oot
2024-08-13,VYX,-0.0002673073410023346,-0.05139508487968361,7.5,12.34,Small,Electronic Technology,Electronic Equipment/Instruments,validate_oot
2024-08-13,JNPR,-0.0003660327488498367,-0.09531512776740386,7.5,38.81,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,KVYO,-0.00036804410637764046,-0.11242513302768327,7.5,31.42,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,HP,-0.000384078702249969,-0.05213520039437886,7.5,34.24,Small,Industrial Services,Contract Drilling,validate_oot
2024-08-13,MAC,-0.0004090708438081443,-0.06462576153547725,7.5,14.65,Small,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,CRDO,-0.0004530912336537996,-0.05915767364964013,7.5,28.67,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,INDI,-0.0005388809416133567,-0.08237308201618736,7.5,4.06,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,JOBY,-0.0006016378375752545,-0.10876705678779641,7.5,5.07,Small,Electronic Technology,Aerospace & Defense,validate_oot
2024-08-13,WOLF,-0.0006124094867646131,-0.08401538556028554,7.5,12.6,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,HUN,-0.0006614227870985945,-0.15244405848459036,7.5,20.39,Small,Process Industries,Chemicals: Major Diversified,validate_oot
2024-08-13,MTTR,-0.0006666725088393889,-0.19510120617644316,7.5,4.17,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,VRNS,-0.0006737025952344474,-0.15046655708471182,7.5,54.83,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,VRRM,-0.0006948155403363937,-0.12367462185738909,7.5,27.14,Small,Transportation,Other Transportation,validate_oot
2024-08-13,ULCC,-0.0008266299316256794,-0.13056234105674022,7.5,3.06,Small,Transportation,Airlines,validate_oot
2024-08-13,ACHR,-0.001464828701683376,-0.24783624980405294,7.5,3.6,Small,Electronic Technology,Aerospace & Defense,validate_oot
2024-08-13,ALAB,-0.0014956086496261108,-0.22124849977274058,7.5,40.4,Small,Electronic Technology,Semiconductors,validate_oot
2024-08-13,SOUN,-0.0015960904420725184,-0.24739516393068117,7.5,4.99,Small,Technology Services,Packaged Software,validate_oot
2024-08-13,ALIT,-0.0017879401784267712,-0.2940509813104264,7.5,6.93,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,RIOT,-0.0018187133668676574,-0.2693094725365237,7.5,7.84,Small,Technology Services,Information Technology Services,validate_oot
2024-08-13,KOS,-0.001957125618448958,-0.4654163269950081,7.5,4.92,Small,Energy Minerals,Integrated Oil,validate_oot
2024-08-13,LUV,-0.0037671706257515728,-0.5974097636158369,7.5,25.42,Mid,Transportation,Airlines,validate_oot
2024-08-13,INVH,-0.003994967705531231,-0.5715945948378989,7.5,35.27,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,NLY,-0.004034579140222179,-0.5494256488604824,7.5,19.83,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,MT,-0.004117051407884177,-0.5724699435758414,7.5,21.88,Mid,Non-Energy Minerals,Steel,validate_oot
2024-08-13,PBA,-0.0041620807053506185,-0.5498550520870873,7.5,38.07,Mid,Industrial Services,Oil & Gas Pipelines,validate_oot
2024-08-13,STNG,-0.004167115028980642,-0.479441972940447,7.5,73.26,Mid,Transportation,Marine Shipping,validate_oot
2024-08-13,WH,-0.004278589194520241,-0.5850206530212733,7.5,73.03,Mid,Consumer Services,Hotels/Resorts/Cruise lines,validate_oot
2024-08-13,VIK,-0.004370652950712894,-0.550881520051055,7.5,33.38,Mid,Consumer Services,Hotels/Resorts/Cruise lines,validate_oot
2024-08-13,FWONK,-0.004389983730614883,-0.5919758234411171,7.5,76.5,Mid,Consumer Services,Movies/Entertainment,validate_oot
2024-08-13,IFF,-0.00440661039076153,-0.6627716740962054,7.5,96.61,Mid,Consumer Non-Durables,Food: Specialty/Candy,validate_oot
2024-08-13,ED,-0.004411898326768878,-0.5902364286134356,7.5,101.6,Mid,Utilities,Electric Utilities,validate_oot
2024-08-13,TAP,-0.00445766133597641,-0.5994714972333872,7.5,52.99,Mid,Consumer Non-Durables,Beverages: Alcoholic,validate_oot
2024-08-13,REXR,-0.004487159210357744,-0.5313476768054768,7.5,49.85,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,QSR,-0.004530446094191633,-0.5268881781224924,7.5,70.66,Mid,Consumer Services,Restaurants,validate_oot
2024-08-13,NEM,-0.004555824518107131,-0.5328857403484558,7.5,49.02,Mid,Non-Energy Minerals,Precious Metals,validate_oot
2024-08-13,VICI,-0.004562499087057032,-0.6269667796262473,7.5,31.43,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,KNX,-0.004571423053447098,-0.5832871912092724,7.5,52.39,Mid,Transportation,Trucking,validate_oot
2024-08-13,ODFL,-0.004574025980607054,-0.5628260781128802,7.5,195.02,Mid,Transportation,Trucking,validate_oot
2024-08-13,TOST,-0.004596437288994227,-0.6220890248751001,7.5,24.75,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,SJM,-0.004606082578709312,-0.6131247982602915,7.5,118.34,Mid,Consumer Non-Durables,Food: Specialty/Candy,validate_oot
2024-08-13,UDR,-0.004608908077950957,-0.6102657729232056,7.5,41.69,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,WPC,-0.004613566408406842,-0.6525821179350715,7.5,56.93,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,CCI,-0.004631138487427113,-0.5989519285477692,7.5,110.35,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,OHI,-0.004645564559643723,-0.5649356381531123,7.5,37.61,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,SRE,-0.004658570626221833,-0.6588797075982484,7.5,78.51,Mid,Utilities,Electric Utilities,validate_oot
2024-08-13,UAL,-0.004664357572984157,-0.7173646718771075,7.5,40.92,Mid,Transportation,Airlines,validate_oot
2024-08-13,BALL,-0.004669989078290778,-0.5543653344710104,7.5,62.58,Mid,Process Industries,Containers/Packaging,validate_oot
2024-08-13,BXP,-0.004680414277522892,-0.5883803191787366,7.5,68.84,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,AU,-0.004692297270050396,-0.5780460028180078,7.5,30.78,Mid,Non-Energy Minerals,Precious Metals,validate_oot
2024-08-13,PAYX,-0.0047239666163177,-0.646787163607981,7.5,125.41,Mid,Technology Services,Data Processing Services,validate_oot
2024-08-13,S,-0.0047324414269701845,-0.6128945754950809,7.5,22.35,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,NYT,-0.004751291597535566,-0.6651671399413713,7.5,54.56,Mid,Consumer Services,Publishing: Newspapers,validate_oot
2024-08-13,PLTR,-0.004759855354670797,-0.5636349499206427,7.5,30.39,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,RBA,-0.004766181107165105,-0.5658292723686343,7.5,78.72,Mid,Technology Services,Internet Software/Services,validate_oot
2024-08-13,RITM,-0.0047697867801845,-0.6041522819822479,7.5,11.13,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,WRB,-0.004775598965296679,-0.7011046359612929,7.5,56.52,Mid,Finance,Property/Casualty Insurance,validate_oot
2024-08-13,FANG,-0.004781045322068923,-0.6083102442745366,7.5,196.14,Mid,Energy Minerals,Oil & Gas Production,validate_oot
2024-08-13,JBHT,-0.004788028394652374,-0.5925107604778752,7.5,163.97,Mid,Transportation,Trucking,validate_oot
2024-08-13,EQR,-0.004823484214642451,-0.6318379107861041,7.5,71.15,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,MOS,-0.0048416909238431245,-0.6493327706029903,7.5,28.1,Mid,Process Industries,Chemicals: Agricultural,validate_oot
2024-08-13,DOC,-0.004847674459482356,-0.6243352585666194,7.5,21.94,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,CSGP,-0.004865011863506228,-0.6336137130602946,7.5,73.17,Mid,Technology Services,Internet Software/Services,validate_oot
2024-08-13,MTG,-0.004869534353825595,-0.627542688116299,7.5,23.27,Mid,Finance,Property/Casualty Insurance,validate_oot
2024-08-13,TRMB,-0.004895733191905865,-0.6654311773454971,7.5,52.64,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,FNV,-0.004901722342412604,-0.5800220705511939,7.5,124.97,Mid,Non-Energy Minerals,Precious Metals,validate_oot
2024-08-13,SON,-0.004902073774537142,-0.6101416690193663,7.5,49.35,Mid,Process Industries,Containers/Packaging,validate_oot
2024-08-13,BK,-0.00490860364044717,-0.6716071766267877,7.5,63.55,Mid,Finance,Investment Banks/Brokers,validate_oot
2024-08-13,XPO,-0.004910468965808282,-0.5856674829699827,7.5,114.93,Mid,Transportation,Trucking,validate_oot
2024-08-13,TAK,-0.004914922854313042,-0.6807758465262951,7.5,14.06,Mid,Health Technology,Pharmaceuticals: Major,validate_oot
2024-08-13,PEG,-0.004914956265762575,-0.6184098619011925,7.5,80.13,Mid,Utilities,Electric Utilities,validate_oot
2024-08-13,LYV,-0.004916815961347144,-0.6999283755107819,7.5,91.87,Mid,Consumer Services,Movies/Entertainment,validate_oot
2024-08-13,X,-0.004928574152217173,-0.6833448964750896,7.5,41.89,Mid,Non-Energy Minerals,Steel,validate_oot
2024-08-13,KDP,-0.0049360022330550216,-0.6400352712660881,7.5,35.15,Mid,Consumer Non-Durables,Food: Specialty/Candy,validate_oot
2024-08-13,RBRK,-0.004943751869935886,-0.6743488436375848,7.5,32.11,Mid,Technology Services,Information Technology Services,validate_oot
2024-08-13,MKC,-0.004948736601566967,-0.5903645192920783,7.5,77.32,Mid,Consumer Non-Durables,Food: Specialty/Candy,validate_oot
2024-08-13,ZTO,-0.004979720495094238,-0.5549494297281958,7.5,19.91,Mid,Transportation,Air Freight/Couriers,validate_oot
2024-08-13,KHC,-0.005004130183032608,-0.6533938895597813,7.5,34.57,Mid,Consumer Non-Durables,Food: Major Diversified,validate_oot
2024-08-13,CHD,-0.005009732264199207,-0.7476154825706209,7.5,100.18,Mid,Consumer Non-Durables,Household/Personal Care,validate_oot
2024-08-13,GEN,-0.005017884042633462,-0.6827723765136785,7.5,24.88,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,VTR,-0.005019675098073937,-0.6255550124628309,7.5,59.28,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,TDW,-0.005024631028437058,-0.6852091119430707,7.5,85.14,Mid,Transportation,Marine Shipping,validate_oot
2024-08-13,FIS,-0.0050276274240724705,-0.6804124455101866,7.5,78.26,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,CTVA,-0.005040177283425913,-0.6569416731381941,7.5,51.73,Mid,Process Industries,Chemicals: Agricultural,validate_oot
2024-08-13,STAG,-0.005043846366420404,-0.6329310899750173,7.5,39.48,Mid,Finance,Real Estate Investment Trusts,validate_oot
2024-08-13,LYB,-0.005049952033050253,-0.6908645000126985,7.5,96.63,Mid,Process Industries,Chemicals: Specialty,validate_oot
2024-08-13,KMB,-0.0050512060164363045,-0.6813600174118706,7.5,138.44,Mid,Consumer Non-Durables,Household/Personal Care,validate_oot
2024-08-13,MTN,-0.005054616586283342,-0.6391014718586929,7.5,170.15,Mid,Consumer Services,Hotels/Resorts/Cruise lines,validate_oot
2024-08-13,PHM,-0.005064970349530428,-0.6882701732763123,7.5,123.58,Mid,Consumer Durables,Homebuilding,validate_oot
2024-08-13,BSY,-0.00507225146300596,-0.6827985511204272,7.5,49.82,Mid,Technology Services,Packaged Software,validate_oot
2024-08-13,VRT,-0.005075604814728238,-0.5916084548395519,7.5,76.24,Mid,Electronic Technology,Electronic Production Equipment,validate_oot
2024-08-13,TRV,-0.0050851162620021975,-0.6846064521339396,7.5,210.88,Mid,Finance,Property/Casualty Insurance,validate_oot
2024-08-13,DG,-0.005085608530386678,-0.6608644524377855,7.5,116.84,Mid,Retail Trade,Discount Stores,validate_oot
